jobname = asp_decarb_n7_idpp_08
 0.5540523025  9.0756958383  7.6766890253
 7.0446075956 -3.8716153212 -3.3518057185
 7.1991146367 -3.8891880452 -0.0352248598
 4.3232087812 -4.6996053634 -1.5999660171
 4.0640813403  2.2680546726  0.6907782281
 3.9627899656 -3.0946805850  2.6878597779
 1.6047473692 -0.6134769557  6.1119400960
 3.0526454697  2.2433606384  5.0935289327
-11.6973327163 -3.5980057329  6.4023379208
-13.7106946894 -5.2199541718  7.6275244534
 15.3722110797  0.3703917434  13.2145113306
-6.8311822391 -12.2561740766  5.7673760151
 7.0651769651  9.5947034748 -7.0700706095
 5.3757265893 -8.4110382806 -13.5098603939
 9.1971854417  11.1219114114 -4.9878246271
 7.1761127729  3.4640416550 -7.6324685080
 6.3231498860 -1.8756278625 -6.3587893676
 2.7483175368  6.7010489912  6.7006231403
 7.0791313097 -8.3254598150 -3.5253782688
 4.7748714517 -10.9501378147 -9.6073861847
 0.3409853318  10.5268291515  3.4554585369
 5.1004278253  6.3838715348 -2.2804097456
-12.8994001101  2.3041457141  3.9813934306
 2.5341026876 -7.4096431316 -11.9565761492
-7.6984832539  10.4788688426  0.7625824709
-14.4232670336  6.4252795704  2.7351590082
 7.1105484114  0.8401961075 -9.7662733811

gradient_Eh_per_bohr:
-0.0003368974 -0.0010723372  0.0008530798
-0.0001697558 -0.0001521309 -0.0004913895
 0.0003400176  0.0001222781 -0.0003284644
 0.0002093908  0.0003795682  0.0027446806
 0.0002449779 -0.0020358046 -0.0009685273
 0.0007755808  0.0000469717  0.0003318376
-0.0001273379  0.0002082945  0.0006502668
-0.0002588080 -0.0002456526 -0.0000443575
-0.0003637142  0.0004662592  0.0004832938
 0.0001553354  0.0003670031 -0.0002424480
 0.0000088546  0.0009159898  0.0000656086
 0.0004145651  0.0003914587 -0.0002565311
-0.0005805260  0.0010320276 -0.0008777041
-0.0006172938  0.0011366808 -0.0003290547
 0.0008684278 -0.0006502668  0.0003217180
-0.0002523146 -0.0006187274 -0.0007240553
-0.0004213115  0.0030260046  0.0003699546
 0.0002654701  0.0000303587 -0.0007826645
 0.0004339609 -0.0014809149 -0.0004009880
 0.0001738880 -0.0002179081 -0.0013795505
-0.0004957746 -0.0011263926  0.0056489131
-0.0020868242 -0.0007713643 -0.0025241583
 0.0000702467  0.0002886608  0.0005669490
-0.0003182605  0.0001209289 -0.0010245222
 0.0003257658  0.0002383159  0.0001173027
 0.0004790773 -0.0001653707  0.0000482366
 0.0058122598 -0.0003026595 -0.0085107277
-0.0016511766 -0.0054063807  0.0005976450
 0.0006153542  0.0038453526 -0.0002832637
 0.0006049817  0.0004504052 -0.0004193719
 0.0006391352  0.0000848357 -0.0005973077
-0.0003693643  0.0001915129 -0.0000508508
 0.0003294764  0.0001151101 -0.0010283170
-0.0001996929 -0.0006422554  0.0003191038
-0.0002353644 -0.0005415657 -0.0004437432
 0.0000150107  0.0004057105  0.0001676476
-0.0001539861  0.0006023675  0.0009541069
 0.0003220553  0.0001178087  0.0005669490
 0.0009015694 -0.0025148820  0.0073146787
 0.0029608177  0.0003519924 -0.0062964813
 0.0013712862 -0.0058875663 -0.0004916425
-0.0019909412  0.0047325016  0.0003718942
-0.0001027980  0.0002912750  0.0000180466
-0.0034759882 -0.0025142074  0.0122957845
 0.0000255519 -0.0014596638  0.0008136135
-0.0007851944  0.0007334159 -0.0003718942
 0.0004105173  0.0010195468  0.0001878024
 0.0043533550 -0.0035502827  0.0012878840
-0.0027083345  0.0034580260 -0.0009129539
-0.0008445625  0.0007279345 -0.0001948017
-0.0004485500  0.0003700390  0.0001552511
 0.0009411201  0.0000033732 -0.0096521309
 0.0000945337 -0.0002709515 -0.0003937356
 0.0002561938  0.0003933140 -0.0004277205
-0.0003959282  0.0038361606 -0.0026812646
 0.0009067979 -0.0042799038 -0.0004194562
-0.0008888356  0.0011049728  0.0066286562
-0.0012083611 -0.0021712382 -0.0019233088
 0.0006281724  0.0003052737 -0.0005067375
 0.0009076412 -0.0003612687 -0.0011161887
 0.0005414814 -0.0000618137  0.0004318527
 0.0018481709 -0.0003126947  0.0010219923
-0.0051301164  0.0067391282  0.0017535530
 0.0039226829 -0.0031959291 -0.0022443521
-0.0001758275  0.0010281484  0.0002281963
 0.0022731929 -0.0043127924  0.0028957995
 0.0001413367  0.0001570220  0.0001280969
 0.0000828962 -0.0004816072 -0.0002545072
-0.0007524744  0.0004743549  0.0006185588
 0.0005409754 -0.0003562089 -0.0008502126
-0.0001447942  0.0004827879  0.0011923384
 0.0008774511 -0.0001761649  0.0003434751
 0.0007125864 -0.0013943082 -0.0031951701
-0.0007347652 -0.0002951541 -0.0005573354
-0.0000440201  0.0004954373  0.0002961661
-0.0001004367  0.0001534802  0.0001246394
 0.0000940277  0.0003241636 -0.0003564619
-0.0004903775 -0.0000011806  0.0004922328
 0.0000527061  0.0002411831 -0.0005340603
-0.0000613921  0.0003214650  0.0008036626
 0.0000820529  0.0010321962 -0.0002335934
 0.0001106406  0.0002317382  0.0007032258
-0.0016133126 -0.0004626330 -0.0001845978
-0.0006503511  0.0003877482 -0.0011393793
 0.0002894197 -0.0000932687  0.0004897029
 0.0002264254 -0.0001424330  0.0003886758
 0.0000452007  0.0003554499  0.0001453002
 0.0003458363  0.0007160440  0.0007506192
-0.0001081107 -0.0004521762  0.0001463965
-0.0001984279  0.0000586092  0.0001883083
-0.0000144204 -0.0006429301 -0.0003815078
-0.0007996148  0.0004493089 -0.0004276362
-0.0000350812 -0.0003098275 -0.0003169112
-0.0000250459 -0.0005617205 -0.0000920881
-0.0002523146 -0.0002136073  0.0002060176
-0.0006773366  0.0000875343 -0.0002711202
-0.0011247903 -0.0010434964 -0.0001566847
-0.0012879684 -0.0011873630 -0.0002358703
-0.0010508331 -0.0008070358 -0.0012259860
-0.0004504052 -0.0000890522  0.0003437281
 0.0003059484  0.0004970396  0.0005277356
-0.0000525374  0.0004400327  0.0000480680
 0.0003198628 -0.0000168660 -0.0001946331
-0.0003137910  0.0001026293 -0.0000606331
-0.0005171101  0.0007761711 -0.0000063247
 0.0001574437  0.0008409363 -0.0004478753
-0.0002457369  0.0017219293 -0.0005412284
 0.0003976991  0.0003016475 -0.0001540705
 0.0000924254 -0.0003034185 -0.0001034726
 0.0006327262 -0.0002428697 -0.0004587539
 0.0009585763  0.0000126495  0.0001916815
-0.0002583020 -0.0008024820  0.0002669880
 0.0003986268  0.0006156072 -0.0015549564
 0.0004824505  0.0010772283 -0.0000609704
-0.0009117733 -0.0004058791  0.0004039395
-0.0013974284  0.0013645398 -0.0001806343
-0.0014364731 -0.0000761498  0.0018477493
 0.0011802793 -0.0005329641 -0.0014149690
-0.0002803121 -0.0004163360  0.0001838389
-0.0005136525 -0.0000516941  0.0001160377
-0.0001700931  0.0001398187 -0.0000853417
-0.0001839232  0.0004747765  0.0000392133
-0.0001193266  0.0005527816  0.0004003134
 0.0002728911  0.0001498540  0.0001130862
-0.0001356866  0.0015873390  0.0005034486
 0.0002924556  0.0000758125 -0.0003728219
-0.0000213354  0.0010169325  0.0004217331
-0.0008738249 -0.0001580340  0.0003839534
-0.0003772913  0.0006192334  0.0002318225
 0.0001429389 -0.0004398640 -0.0001333253
 0.0003858930  0.0001637684  0.0017342414
 0.0004072284  0.0001256513 -0.0002131013
 0.0000240340 -0.0000696564  0.0000849201
-0.0001937898 -0.0000854260  0.0004694638
-0.0000846671  0.0003508961  0.0001999459

====================================================================================================
image 6/9
group_index = 5
combo_index = 1
gid         = 26
relax_tag   = 5of7
file_step   = 5
k_in_file   = 81
select_rank = 1
energy      = -1.2309853985126047

geometry_bohr:
-8.7072948699 -11.3891957765  5.8350464038
-8.7303432383 -8.9344090447  4.3105423574
-6.8408638619 -7.0015422344  5.3715652355
-7.0738398938 -4.5285644945  3.9587175360
-5.8478879558  9.5466564539  0.5746202651
-6.1858263464  6.8764459965 -0.2821574453
-6.1728528092  6.2962868394 -2.8677623933
-6.4969335343  4.9468837949  1.4862679318
-6.4274744856  3.8137497267 -3.6870824332
-6.7667147691  2.4468840337  0.7031240566
-6.7113676337  1.9088125316 -1.8790098287
-6.8319383258 -0.5323291543 -2.7210494831
-14.2941715017  4.9253000102  1.3029852675
-14.6293486082  5.2549038808 -0.9415309749
-13.5370437940  2.6161203509  2.2369718137
-12.9395836400  0.5470590805  0.5057868816
-11.2799031108 -1.3766138537  1.8468925458
-11.2520993021 -1.4471865249  4.2090580658
-9.9407003673 -2.8187543836  0.5166293594
 5.9297581555 -0.0414154428 -6.0343751023
 6.1415797771  1.7186339097 -8.1488694606
 16.0645502526  0.0493048238  11.2715886796
 14.4937265474 -2.0017800311  10.3006107705
 11.8979194147 -1.6152620837  9.9886479041
 10.7800779932  0.6398904451  10.2254790628
 10.4486576957 -3.6752567104  9.4416629964
 6.4127263684 -9.5430172610 -5.1173740762
 5.9790485373 -7.8892019063 -7.3813686503
 6.1288065016 -5.5984033504 -7.3331500154
 3.9107693782 -10.7205579631 -4.2021958962
 2.0101010838 -8.8110927824 -3.2863232971
 0.6645207568 -7.3144574620 -5.0018534434
 1.5290933423 -8.5259338138 -0.7021320654
-1.1523484040 -5.5941465345 -4.1853201434
-0.2840016207 -6.8257842805  0.1658164271
-1.6338250322 -5.3878126558 -1.5983932808
-3.4252005160 -3.8072142079 -0.6408078760
 5.3770921028 -9.1129646538 -9.5995748441
 4.6018403107 -7.5883403744 -11.7583534189
 7.7625697165  9.6204202792 -5.1146313589
 5.6331140804  10.2661692520 -3.3308371128
 4.8451565715  12.3982439203 -3.0282077429
 4.5548728851  8.2668153617 -2.0296936877
 2.0935539559  8.5362430114 -0.7876086046
 2.2938760893  7.4613304478  1.8649235174
 3.2775562835  5.4301463828  2.3523022262
 0.1142785595  6.8366792872 -2.0975946349
-0.2296114990  7.5543056879 -4.8380642156
-1.6794961412  9.1969420811 -5.5387667963
 1.1524306577  6.1611953498 -6.5523574263
 1.1198953083  8.8207489343  3.7222997521
 0.9400767554  7.6547722370  6.2104862698
 5.9258411803 -3.4430840719 -1.6475398921
 5.2318710941 -0.7355608668 -1.5181262848
 5.3552679241  0.9143276178 -3.6972362543
 5.0333427707  3.2287608125 -3.5143190127
 4.4720613699  0.3258766038  0.6891751663
 3.9812424098 -1.0154591951  2.7680805616
 3.3987049362  0.2102879966  5.2192789983
 5.5204875608 -0.4358433766  7.0383899776
 6.2036373021 -2.6819667469  7.2449746989
 6.4906613706  1.3657601451  8.2720880970
-1.6490701746 -0.0942192089  1.4671446384
-0.8855638918  0.7405760565 -0.4266309774
-12.2798464151 -5.2185961653  7.4583690291
-2.3863665921 -0.9049345498  3.3936237144
-10.0196524540 -12.7714399440  5.0201208918
-9.3108608075 -11.0721777020  7.7935149909
-10.6805913683 -8.1247426016  4.3563944765
-8.3245009613 -9.3459375944  2.2979048404
-7.2508063309 -6.6471716833  7.4130975168
-4.8661157048 -7.6952611448  5.2140352052
-7.7333385959 -4.7852604477  2.0814658001
-8.4732576021 -3.3483455270  4.7785649286
-5.3836166370 -3.5699552765  3.8402304925
-4.9141782836  9.6674571240  2.4190830993
-4.7126383026  10.6521303481 -0.7796414674
-5.9199208432  7.8128285787 -4.2587607449
-6.5265608371  5.3869327443  3.4941797599
-6.4151813043  3.3482758698 -5.6866922944
-7.0521948833  0.9617844455  2.0823966134
-8.1606117010 -1.5196869287 -1.7059513565
-14.7065427893 -0.4020518128 -0.1624555604
-11.9884141052  1.2778467332 -1.2338589722
 4.2708637544  2.1800240154 -8.9479821001
 18.0607411541 -0.5679677978  11.3215223599
 15.9915219346  1.6923346975  9.9767367141
 15.0810784712 -3.7649303587  10.7460927938
 8.7239880701  0.9282025239  9.4417278972
 11.7491636409  2.1756706709  10.7273061552
 11.2524128287 -5.2827290674  8.8627920033
 8.5399013876 -3.3344554393  8.6951002966
 3.0684714279 -11.8812175351 -5.7356208727
 4.3458563205 -12.1085347925 -2.6817628819
 1.0510441768 -7.4640318104 -7.0191289203
 2.5917029266 -9.6367413038  0.6672008283
-2.1593620215 -4.4185094334 -5.5398354165
-0.6271383150 -6.5966106506  2.1745788886
-4.2803094419 -2.7013582274 -1.9305067445
 7.8228210239 -11.0345742748 -5.5105900865
 5.3801361843 -5.6460318466 -11.6178816514
 8.6146550219  7.7678324285 -4.7406712352
 0.6915526277  4.8110405070 -1.9217841660
-1.7387347597  6.9874861843 -1.1171576301
 2.4567797901  4.9043888202 -5.9457498526
 1.1301204957  6.6081224108 -8.3787307895
 1.4993492670  10.5749300471 -0.8375285621
-0.6123620285  6.2557307707  6.2720959152
 0.6076040972  9.0843181629  7.6879951164
 7.1348373117 -3.8851318473 -3.2816412296
 7.0029396684 -4.0374018590  0.0348053109
 4.2382596412 -4.6629424397 -1.7811559924
 4.2310273502  2.2800144717  0.7168128377
 4.1853911395 -3.0565049358  2.7977805458
 1.6005586817 -0.4947251073  6.0554720862
 3.1748991082  2.3016426640  5.0641403518
-11.9625031585 -3.8291613807  6.3030209619
-13.7868419343 -4.7595016413  8.3346759661
 15.5533148956  0.6669354083  13.1985218435
-6.8313158481 -12.2583642319  5.8813146469
 7.0652897496  9.6323754720 -7.0671294002
 5.3268591985 -8.4228654702 -13.5257725179
 9.2610166927  11.0489594364 -4.9859069326
 7.0449332049  3.5037538626 -7.5276840223
 6.0824788435 -1.9055400806 -6.4020653841
 2.7200020443  6.6410928018  6.6880750994
 7.2452884281 -8.3749168169 -3.5738797092
 5.0398928860 -10.9744619620 -9.6895560947
 0.2338244906  10.4723170294  3.4302714239
 5.1198700644  6.4424002716 -2.3051790671
-13.0949997601  2.2965196057  4.0703925599
 2.5247215660 -7.4221329778 -11.8727816908
-7.6791181433  10.5177002911  0.7357175627
-14.6317595669  6.3770051290  2.7537812704
 7.3316741208  0.8864465530 -9.6441742051

gradient_Eh_per_bohr:
-0.0022428342 -0.0035834243  0.0002172335
 0.0005970547 -0.0004235884  0.0002671567
 0.0006275820  0.0010965398 -0.0001937898
-0.0000936904  0.0007044908 -0.0005648407
-0.0000150950  0.0019685095  0.0013265914
 0.0003531730 -0.0005064002  0.0000270699
-0.0001112309  0.0002967564 -0.0003153090
-0.0002581334 -0.0001480831  0.0002952385
-0.0000942807  0.0005848269 -0.0004878476
-0.0002745777 -0.0002809867  0.0000856790
-0.0018546643  0.0015300791  0.0000305274
-0.0011949526  0.0004209741 -0.0023815567
 0.0001818993  0.0022002477 -0.0038396181
-0.0005070748 -0.0000734512  0.0007388130
 0.0002529893 -0.0003212964  0.0001256513
 0.0008260100 -0.0007287778  0.0003082253
 0.0001559257  0.0028597064  0.0019295492
-0.0010090055  0.0012458035 -0.0016290822
 0.0006254738 -0.0008045902 -0.0003339458
 0.0009821887 -0.0005557331 -0.0010134750
-0.0018906731  0.0004735116  0.0027864238
-0.0033516862 -0.0025589865 -0.0014420388
 0.0001219408  0.0008179986  0.0015503182
 0.0011832308  0.0002910220 -0.0006920943
-0.0004080717  0.0007513781  0.0002595670
 0.0007343435  0.0009718161  0.0005562391
 0.0028974018  0.0011133214 -0.0084739599
 0.0005537935  0.0009467702 -0.0003822668
 0.0000274072 -0.0022358348  0.0011147550
 0.0013772736  0.0002875645 -0.0006871189
-0.0004452611 -0.0011265612  0.0000897269
 0.0004505739 -0.0007429452 -0.0000791856
 0.0005699005 -0.0003421258  0.0001334097
 0.0001068458 -0.0000499232 -0.0001058338
 0.0005348193 -0.0003810018  0.0004418879
 0.0006698313 -0.0008849565  0.0000283348
-0.0025197731  0.0001246394  0.0023793641
-0.0006232812  0.0000527061  0.0004261183
 0.0004479597 -0.0013251578  0.0066546297
 0.0019308141  0.0003332712 -0.0056710918
 0.0012618261  0.0023167914 -0.0011970609
 0.0002403398 -0.0028220110  0.0003908684
 0.0023046479  0.0002932146 -0.0004052888
-0.0074882294 -0.0002407615  0.0161222472
-0.0031329348  0.0048957640 -0.0042423771
 0.0018184869 -0.0040694167  0.0019290432
 0.0007140200  0.0011863510 -0.0002787098
 0.0014385813 -0.0020691992  0.0005673706
-0.0021031841  0.0024473339 -0.0003817608
-0.0003323436 -0.0007619193 -0.0003621120
 0.0017355907 -0.0004886066 -0.0023370305
 0.0016842339 -0.0007112372 -0.0085641084
-0.0005236878  0.0013765146 -0.0003779660
-0.0004054575  0.0010411352  0.0014486166
-0.0010800955 -0.0015035996 -0.0008341056
 0.0003019005  0.0010531100  0.0020623685
 0.0001631781  0.0003319219 -0.0044008327
-0.0000597898 -0.0021264591  0.0013982717
 0.0007117431 -0.0013224592 -0.0015951817
-0.0001860314 -0.0013577934 -0.0002196790
-0.0002635305  0.0007512095  0.0004524291
-0.0002917810  0.0002819987  0.0008232271
-0.0012301182 -0.0032747774  0.0066003214
 0.0008916185  0.0019675819 -0.0043838824
 0.0000667048 -0.0028097832 -0.0004765475
 0.0013173995  0.0015480413 -0.0035465722
-0.0000667048  0.0001033883  0.0000325513
 0.0000658615 -0.0002399182 -0.0001163751
-0.0007593895 -0.0002195947 -0.0001814776
-0.0002974311 -0.0007012863 -0.0002281120
-0.0004617897  0.0005958741  0.0010430748
 0.0008653920  0.0008242390 -0.0000461284
 0.0000102882 -0.0007905071 -0.0004903775
-0.0005250371  0.0008096500  0.0007832548
 0.0008979432  0.0006422554 -0.0003280428
 0.0003889288 -0.0003042618  0.0000646809
 0.0002273530 -0.0000571756  0.0000191429
 0.0003630396  0.0006393882 -0.0007301270
 0.0002836853  0.0001572750  0.0001519622
-0.0002381472  0.0007106469  0.0002072825
-0.0003750988  0.0005712498 -0.0001721170
-0.0017806228 -0.0002394122 -0.0000995091
-0.0005814537 -0.0009205436 -0.0004196249
-0.0000053971 -0.0002660604  0.0005462882
 0.0000588622  0.0006540616  0.0000957986
-0.0001800440  0.0004393580  0.0001665513
 0.0002354487 -0.0003287174 -0.0002610849
-0.0004202152  0.0006476525 -0.0009047740
 0.0001056652 -0.0012156978 -0.0001858628
 0.0004335393 -0.0015676902 -0.0003124417
-0.0003648949  0.0008306481 -0.0001376262
 0.0011257179  0.0000444418  0.0003704606
 0.0005310245 -0.0008795594 -0.0008622718
 0.0004804266 -0.0015106833  0.0002459899
-0.0000665362  0.0004781497  0.0001760805
-0.0000540554  0.0001765022  0.0001773455
 0.0000991718  0.0001866218 -0.0004431529
 0.0004014096 -0.0002920339  0.0001609855
 0.0019753402 -0.0004288168 -0.0000427552
 0.0000532964 -0.0000987501  0.0004218174
 0.0000937747 -0.0003066230  0.0001449629
 0.0000487426  0.0005584316  0.0000089390
 0.0008334310 -0.0003426318  0.0001822366
-0.0009401925  0.0002311479  0.0002636991
-0.0000378641  0.0001955607 -0.0002019698
 0.0004664279  0.0003140440  0.0003976148
 0.0004497306 -0.0002133543 -0.0003740868
-0.0006634222 -0.0002382316 -0.0001100503
-0.0004624644  0.0003640516  0.0007781950
 0.0007150320 -0.0000145890 -0.0001769238
 0.0000445261  0.0002776136  0.0005860918
-0.0008806556 -0.0006844203  0.0006254738
 0.0008470081  0.0010318589 -0.0011328859
 0.0004550434  0.0012020363  0.0001625034
 0.0001042316  0.0002588924  0.0025522401
-0.0011574259 -0.0000588622 -0.0009275430
-0.0009135443  0.0007695934  0.0011828092
-0.0013296273  0.0003368130  0.0017861042
 0.0009460112  0.0002929616  0.0004106016
-0.0000699094  0.0001422643  0.0001881397
 0.0004405386  0.0000166973  0.0006920943
 0.0006065839 -0.0000258049  0.0003236576
-0.0005501673 -0.0008131918 -0.0001178087
 0.0004335393 -0.0002227149  0.0004646570
 0.0002642895  0.0000844984 -0.0000514412
 0.0005155078 -0.0001958137 -0.0001542391
 0.0001383008 -0.0000934374 -0.0002419421
 0.0000891366  0.0002344367 -0.0006466406
-0.0007501132  0.0007001056  0.0000319610
-0.0002104027  0.0001892360 -0.0002136916
 0.0004605248 -0.0001272536  0.0006353404
-0.0000257206  0.0001208445  0.0003910371
 0.0002017168  0.0005871881  0.0001066771
-0.0001958137 -0.0007626783  0.0017970671
 0.0007512938 -0.0001826583  0.0002679156

====================================================================================================
image 7/9
group_index = 6
combo_index = 4
gid         = 34
relax_tag   = 6of7
file_step   = 6
k_in_file   = 143
select_rank = 4
energy      = -1.2358108236657799

geometry_bohr:
-8.7072948751 -11.3891957219  5.8350462457
-8.7455245726 -8.9734558358  4.2541862742
-6.6413742618 -7.1716857461  5.1046754979
-6.9273822487 -4.6450728889  3.8074907318
-5.8478879702  9.5466564674  0.5746202459
-6.0953032074  6.8623765282 -0.2621163662
-6.0492091962  6.2696436251 -2.8448303745
-6.3520984336  4.9337584619  1.5151314943
-6.1932607315  3.7761336606 -3.6536008733
-6.5230559130  2.4205900266  0.7442958986
-6.4187742244  1.8801585521 -1.8329521017
-6.4873057056 -0.5613585111 -2.6821488059
-14.2941714289  4.9252998296  1.3029853090
-14.5316390249  5.3392437132 -0.9434367420
-13.4448455918  2.6204749700  2.1579186297
-12.6551011533  0.6822368954  0.3489793879
-11.0133653130 -1.2729584344  1.6771845163
-10.8921300953 -1.2762021185  4.0326429509
-9.7819773905 -2.8124504643  0.3440675148
 6.1169064929  0.0040154437 -5.9795539404
 6.1415797987  1.7186338715 -8.1488694656
 16.0645502137  0.0493048197  11.2715886267
 14.3918054389 -2.0412283627  10.5625899034
 11.8065346286 -1.5545698455  10.2249609663
 10.8208650147  0.7750625548  10.2565707056
 10.2489895463 -3.5730275154  9.8608992245
 6.4127262376 -9.5430173584 -5.1173739782
 5.9874493645 -7.8697679081 -7.3757066253
 6.1398343155 -5.5779138463 -7.3371144536
 3.8565753830 -10.5147077467 -4.1033715753
 2.1157618333 -8.4869290959 -3.1332077627
 0.7480919726 -6.9523574121 -4.7962836478
 1.7626376846 -8.1906344743 -0.5291614962
-0.9876291864 -5.1883245497 -3.9023515154
 0.0432188296 -6.4414892525  0.4156506184
-1.3442987678 -4.9786969997 -1.2971284968
-3.0521512645 -3.3855879054 -0.2512830612
 5.3925513908 -9.1013676621 -9.5955005000
 4.6018403185 -7.5883402968 -11.7583532930
 7.7625697135  9.6204203439 -5.1146314939
 5.5813932069  10.2835105891 -3.3950875444
 4.7476109579  12.4122902501 -3.1871513339
 4.5358773146  8.3010083382 -2.0514314897
 2.0935539722  8.5362431129 -0.7876084249
 2.3771712378  7.5090776292  1.8875188053
 3.5530731055  5.5982146622  2.3942963491
 0.1499821504  6.7482461092 -2.0380023931
-0.1791936902  7.3221570611 -4.8156096816
-1.6554674741  8.8904939243 -5.6156702743
 1.2286343595  5.8605822640 -6.4490563602
 1.0406495546  8.7740472878  3.7050977317
 0.9400768292  7.6547722455  6.2104861952
 6.1854156425 -3.3681857086 -1.6132441268
 5.4700362692 -0.6661474947 -1.4515803517
 5.5663239527  0.9754279867 -3.6366115439
 5.2170636261  3.2853694768 -3.4721605584
 4.6661296096  0.3824754236  0.7506727841
 4.1367967080 -0.9460277014  2.8171644143
 3.4737180437  0.3169901235  5.2334776939
 5.5455018922 -0.3046388160  7.1160731837
 6.1260169106 -2.5630103224  7.4711176047
 6.5872146345  1.5393581552  8.2135687864
-1.7349960514  0.2112233880  2.2216468985
-0.7896642839  1.1917085132  0.4949456029
-11.7675672886 -4.9369846389  7.4162892819
-2.6415376100 -0.7432128604  4.0126941934
-10.0702530319 -12.7707135444  5.1063991173
-9.2290413399 -11.0104170434  7.8069399373
-10.6245852611 -8.0415712657  4.4637826132
-8.5521072262 -9.4292791522  2.2215341035
-6.7469589655 -6.8680780969  7.1887514984
-4.7489375891 -7.9665136537  4.6653088881
-7.8049606902 -4.7855709619  1.9991025115
-8.1707063571 -3.4534444111  4.7976036896
-5.2247645255 -3.7372075989  3.5592641664
-4.9955783348  9.7183774050  2.4534761985
-4.6973523052  10.6674487754 -0.7517373996
-5.8593458300  7.7865268529 -4.2415229570
-6.4305786084  5.3817300387  3.5195023133
-6.1420923964  3.2890965438 -5.6497977539
-6.7852199011  0.9313629064  2.1287167386
-7.8815034437 -1.5493068368 -1.7564526811
-14.3425745473 -0.2679597666 -0.4915423603
-11.6213482059  1.5490630777 -1.2804483154
 4.2460510638  1.8886886469 -9.0032048914
 18.0307525043 -0.6508379664  11.3766946988
 16.0394991487  1.5300733245  9.7929359804
 14.8773600378 -3.7370350007  11.3102504937
 8.7996301524  1.1193538456  9.4410974775
 11.8703472015  2.3073467535  10.5991241036
 10.9651396151 -5.2851861561  9.5006811446
 8.3642168399 -3.2108161250  9.0344712806
 2.8679505256 -11.6108158720 -5.5927066476
 4.2427472987 -11.9102333951 -2.5813945319
 1.0425392716 -7.1273716611 -6.8272438350
 2.8514006259 -9.3373430357  0.7882019084
-2.0408603731 -3.9923394860 -5.2008449140
-0.2114586894 -6.1868122983  2.4342137446
-4.0916788927 -2.3536892348 -1.4955171285
 7.6840468671 -11.1370597220 -5.5647408570
 5.4289941530 -5.6633315379 -11.6622950507
 8.5359780139  7.7263306365 -4.7711283936
 0.7383780883  4.7417729799 -1.7665592401
-1.7054010640  6.9219549743 -1.0772858657
 2.5781559976  4.6816973678 -5.7840173052
 1.1735337998  6.1855592647 -8.3014269735
 1.4314608141  10.5517209472 -0.8584379470
-0.6335909991  6.2921153826  6.3672506188
 0.7065847154  9.1160485610  7.6743363035
 7.4940744560 -3.7505525925 -3.1835972114
 7.1487765294 -4.0269131157  0.1065724075
 4.5166886007 -4.5758559326 -1.9168719133
 4.4054972032  2.3321655728  0.7681077502
 4.3141018030 -2.9940870962  2.8624477951
 1.6421454408 -0.3851220162  5.9805964959
 3.2964325701  2.4129267088  5.0595131476
-11.4693853598 -3.5882001892  6.1998770361
-13.4718501844 -4.7107144972  7.9391924399
 15.5829146532  0.9062476011  13.1122645622
-6.8471107553 -12.2950016341  5.8293818092
 7.1376729373  9.7177977409 -7.0915093965
 5.2534896935 -8.4657355958 -13.5333435408
 9.2973627970  10.9991859978 -4.8800806341
 6.7940934466  3.6251983070 -7.5865351209
 6.0632384748 -1.8702406862 -6.3539237676
 2.7170760703  6.6181469013  6.6458666205
 7.3842218918 -8.4320303541 -3.6155694423
 5.0186724973 -10.9582762385 -9.6591147952
 0.0186609082  10.3331500538  3.3698885112
 5.1539260289  6.4843635394 -2.2720567933
-13.0346471885  2.2405612776  3.9857068207
 2.5265594362 -7.3759524250 -11.8297802739
-7.7142242265  10.4642863884  0.6544793631
-14.7805007246  6.3120886734  2.7685267171
 7.4603847452  0.9987533141 -9.5944573952

gradient_Eh_per_bohr:
-0.0011424152 -0.0015853994  0.0009383372
 0.0001040629 -0.0000636690 -0.0000188899
 0.0000530434 -0.0002359547  0.0000888836
 0.0000440201 -0.0000305274  0.0001747313
 0.0014703736  0.0015024189  0.0009586607
 0.0002254978 -0.0000727766 -0.0000348282
-0.0000387917 -0.0000839924 -0.0000474777
-0.0000173719 -0.0000227690 -0.0000163600
-0.0001539861 -0.0000189742 -0.0000710057
-0.0001653707 -0.0000216727  0.0000623197
 0.0002471705  0.0000667048  0.0001108093
-0.0001993555  0.0002364606 -0.0000167816
-0.0010562302  0.0010375933  0.0005007501
 0.0001178930  0.0003131164  0.0000508508
-0.0000960516  0.0000387917 -0.0000153480
-0.0001113153  0.0000934374 -0.0000723549
 0.0002217029  0.0001711051 -0.0000043008
 0.0002625185  0.0000195645  0.0001044846
 0.0000517785 -0.0000973165  0.0002023071
 0.0004125412 -0.0000392977  0.0004369968
-0.0002796375  0.0017573478  0.0016617178
-0.0008496223 -0.0006534713 -0.0009961031
-0.0000951240  0.0001337470  0.0001253983
-0.0000353342 -0.0000911605 -0.0000409843
-0.0000387074  0.0002107401  0.0000161913
 0.0000099509  0.0000273228 -0.0000937747
 0.0052706098 -0.0022104516 -0.0074363666
-0.0000213354 -0.0000507665  0.0001747313
 0.0003705449  0.0000092763 -0.0001166281
 0.0000693191 -0.0000837394  0.0000114688
